soda,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,
other vegetables,brown bread,pork,hamburger meat,,,,,,,,,,,,,,,
rolls/buns,newspapers,napkins,cream cheese,,,,,,,,,,,,,,,
whole milk,other vegetables,soda,tropical fruit,newspapers,fruit/vegetable juice,chocolate,onions,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,
pip fruit,hygiene articles,,,,,,,,,,,,,,,,,
whole milk,sausage,bottled beer,fruit/vegetable juice,frankfurter,napkins,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,
whole milk,other vegetables,soda,pastry,brown bread,pork,,,,,,,,,,,,,
bottled water,bottled beer,frankfurter,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,
whole milk,other vegetables,pastry,chicken,,,,,,,,,,,,,,,
frozen vegetables,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,
yogurt,fruit/vegetable juice,hygiene articles,,,,,,,,,,,,,,,,
whole milk,other vegetables,yogurt,tropical fruit,sausage,pip fruit,brown bread,frankfurter,butter,,,,,,,,,,
soda,sausage,,,,,,,,,,,,,,,,,
bottled water,pastry,citrus fruit,fruit/vegetable juice,brown bread,UHT-milk,onions,,,,,,,,,,,,
whole milk,other vegetables,soda,yogurt,newspapers,fruit/vegetable juice,chocolate,hygiene articles,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
other vegetables,hamburger meat,,,,,,,,,,,,,,,,,
rolls/buns,sausage,,,,,,,,,,,,,,,,,
rolls/buns,soda,yogurt,tropical fruit,frozen vegetables,sugar,,,,,,,,,,,,,
whole milk,coffee,chocolate,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,
whole milk,whipped/sour cream,curd,chocolate,white bread,cream cheese,sugar,,,,,,,,,,,,
napkins,,,,,,,,,,,,,,,,,,
whole milk,soda,yogurt,,,,,,,,,,,,,,,,
soda,bottled water,,,,,,,,,,,,,,,,,
brown bread,,,,,,,,,,,,,,,,,,
canned beer,salty snack,,,,,,,,,,,,,,,,,
other vegetables,yogurt,tropical fruit,shopping bags,sausage,citrus fruit,fruit/vegetable juice,brown bread,butter,curd,waffles,,,,,,,,
rolls/buns,tropical fruit,newspapers,,,,,,,,,,,,,,,,
other vegetables,beef,waffles,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,
domestic eggs,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
soda,salty snack,,,,,,,,,,,,,,,,,
rolls/buns,soda,sausage,,,,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,
whole milk,tropical fruit,newspapers,fruit/vegetable juice,chocolate,long life bakery product,,,,,,,,,,,,,
yogurt,tropical fruit,beef,,,,,,,,,,,,,,,,
pastry,fruit/vegetable juice,brown bread,coffee,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,
other vegetables,rolls/buns,soda,yogurt,bottled water,UHT-milk,berries,,,,,,,,,,,,
citrus fruit,bottled beer,pip fruit,butter,napkins,long life bakery product,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,
whole milk,soda,pastry,hamburger meat,,,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,
waffles,,,,,,,,,,,,,,,,,,
other vegetables,root vegetables,tropical fruit,napkins,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,
soda,yogurt,root vegetables,whipped/sour cream,waffles,hamburger meat,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
soda,pastry,salty snack,,,,,,,,,,,,,,,,
other vegetables,yogurt,sausage,,,,,,,,,,,,,,,,
bottled water,sausage,,,,,,,,,,,,,,,,,
berries,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
citrus fruit,,,,,,,,,,,,,,,,,,
rolls/buns,soda,,,,,,,,,,,,,,,,,
rolls/buns,soda,,,,,,,,,,,,,,,,,
other vegetables,rolls/buns,shopping bags,chicken,,,,,,,,,,,,,,,
whole milk,bottled water,bottled beer,frankfurter,coffee,chocolate,waffles,hamburger meat,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,
whole milk,yogurt,citrus fruit,whipped/sour cream,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,
root vegetables,curd,beef,waffles,dessert,,,,,,,,,,,,,,
waffles,,,,,,,,,,,,,,,,,,
whole milk,salty snack,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
whole milk,soda,,,,,,,,,,,,,,,,,
whole milk,root vegetables,pastry,bottled beer,whipped/sour cream,brown bread,napkins,berries,,,,,,,,,,,
brown bread,,,,,,,,,,,,,,,,,,
root vegetables,sausage,,,,,,,,,,,,,,,,,
curd,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,
soda,chocolate,salty snack,dessert,,,,,,,,,,,,,,,
other vegetables,chicken,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,
yogurt,pip fruit,chocolate,,,,,,,,,,,,,,,,
rolls/buns,soda,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,
shopping bags,fruit/vegetable juice,,,,,,,,,,,,,,,,,
other vegetables,white bread,dessert,,,,,,,,,,,,,,,,
frozen vegetables,,,,,,,,,,,,,,,,,,
whole milk,soda,tropical fruit,shopping bags,pastry,curd,dessert,hygiene articles,,,,,,,,,,,
newspapers,frozen vegetables,hygiene articles,,,,,,,,,,,,,,,,
soda,hamburger meat,,,,,,,,,,,,,,,,,
other vegetables,bottled beer,frankfurter,,,,,,,,,,,,,,,,
rolls/buns,yogurt,,,,,,,,,,,,,,,,,
other vegetables,yogurt,whipped/sour cream,waffles,,,,,,,,,,,,,,,
other vegetables,rolls/buns,sausage,coffee,hamburger meat,onions,,,,,,,,,,,,,
sausage,whipped/sour cream,curd,long life bakery product,berries,,,,,,,,,,,,,,
rolls/buns,soda,,,,,,,,,,,,,,,,,
chocolate,chicken,long life bakery product,,,,,,,,,,,,,,,,
whole milk,rolls/buns,bottled water,tropical fruit,frankfurter,napkins,,,,,,,,,,,,,
whole milk,bottled beer,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,
whole milk,sausage,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,,,,,,,,,,,,,,,,,
pork,frozen vegetables,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,
root vegetables,shopping bags,beef,,,,,,,,,,,,,,,,
sausage,frankfurter,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,
whole milk,root vegetables,pastry,pip fruit,whipped/sour cream,curd,frozen vegetables,berries,,,,,,,,,,,
coffee,frozen vegetables,chicken,berries,,,,,,,,,,,,,,,
sausage,pastry,frankfurter,,,,,,,,,,,,,,,,
rolls/buns,yogurt,,,,,,,,,,,,,,,,,
white bread,,,,,,,,,,,,,,,,,,
tropical fruit,,,,,,,,,,,,,,,,,,
soda,long life bakery product,,,,,,,,,,,,,,,,,
whole milk,soda,root vegetables,fruit/vegetable juice,whipped/sour cream,domestic eggs,,,,,,,,,,,,,
other vegetables,whipped/sour cream,butter,,,,,,,,,,,,,,,,
soda,newspapers,canned beer,,,,,,,,,,,,,,,,
soda,shopping bags,waffles,,,,,,,,,,,,,,,,
yogurt,berries,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
soda,bottled water,bottled beer,pip fruit,fruit/vegetable juice,,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,
bottled water,root vegetables,citrus fruit,brown bread,domestic eggs,frankfurter,napkins,chicken,waffles,,,,,,,,,,
whole milk,soda,root vegetables,shopping bags,fruit/vegetable juice,frankfurter,curd,onions,,,,,,,,,,,
yogurt,bottled water,tropical fruit,citrus fruit,frankfurter,,,,,,,,,,,,,,
whole milk,rolls/buns,sausage,,,,,,,,,,,,,,,,
yogurt,bottled water,tropical fruit,shopping bags,butter,napkins,,,,,,,,,,,,,
domestic eggs,,,,,,,,,,,,,,,,,,
chocolate,waffles,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,
other vegetables,soda,tropical fruit,sausage,pastry,citrus fruit,curd,chocolate,hygiene articles,,,,,,,,,,
long life bakery product,,,,,,,,,,,,,,,,,,
rolls/buns,soda,sausage,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
whole milk,frankfurter,hygiene articles,,,,,,,,,,,,,,,,
pastry,margarine,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,
canned beer,fruit/vegetable juice,pork,chicken,waffles,,,,,,,,,,,,,,
shopping bags,coffee,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,
whole milk,soda,whipped/sour cream,frankfurter,coffee,beef,frozen vegetables,long life bakery product,hamburger meat,hygiene articles,,,,,,,,,
whole milk,yogurt,root vegetables,citrus fruit,margarine,pork,chocolate,dessert,,,,,,,,,,,
whole milk,tropical fruit,newspapers,chocolate,,,,,,,,,,,,,,,
newspapers,curd,,,,,,,,,,,,,,,,,
other vegetables,rolls/buns,pastry,,,,,,,,,,,,,,,,
other vegetables,soda,bottled water,root vegetables,tropical fruit,sausage,newspapers,pork,beef,napkins,waffles,UHT-milk,onions,,,,,,
yogurt,shopping bags,chocolate,long life bakery product,,,,,,,,,,,,,,,
whole milk,other vegetables,rolls/buns,sausage,pip fruit,napkins,,,,,,,,,,,,,
soda,bottled water,tropical fruit,citrus fruit,fruit/vegetable juice,napkins,UHT-milk,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,
other vegetables,frozen vegetables,,,,,,,,,,,,,,,,,
soda,frankfurter,curd,,,,,,,,,,,,,,,,
whole milk,fruit/vegetable juice,whipped/sour cream,beef,chicken,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,
other vegetables,yogurt,citrus fruit,pork,,,,,,,,,,,,,,,
canned beer,dessert,,,,,,,,,,,,,,,,,
whole milk,bottled water,,,,,,,,,,,,,,,,,
chicken,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,
whole milk,other vegetables,beef,frozen vegetables,chicken,UHT-milk,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,
soda,coffee,,,,,,,,,,,,,,,,,
brown bread,,,,,,,,,,,,,,,,,,
salty snack,,,,,,,,,,,,,,,,,,
yogurt,root vegetables,sausage,citrus fruit,bottled beer,whipped/sour cream,curd,onions,,,,,,,,,,,
white bread,,,,,,,,,,,,,,,,,,
bottled water,shopping bags,pip fruit,margarine,UHT-milk,,,,,,,,,,,,,,
bottled water,tropical fruit,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,yogurt,citrus fruit,margarine,chocolate,frozen vegetables,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,
butter,,,,,,,,,,,,,,,,,,
soda,root vegetables,pork,salty snack,,,,,,,,,,,,,,,
other vegetables,soda,sugar,UHT-milk,,,,,,,,,,,,,,,
other vegetables,bottled beer,brown bread,margarine,,,,,,,,,,,,,,,
yogurt,napkins,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,napkins,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
tropical fruit,white bread,,,,,,,,,,,,,,,,,
rolls/buns,yogurt,bottled water,tropical fruit,shopping bags,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
tropical fruit,,,,,,,,,,,,,,,,,,
other vegetables,soda,tropical fruit,sausage,pork,UHT-milk,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
bottled water,canned beer,coffee,napkins,,,,,,,,,,,,,,,
pork,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
rolls/buns,soda,,,,,,,,,,,,,,,,,
soda,pastry,waffles,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
soda,bottled water,bottled beer,,,,,,,,,,,,,,,,
whole milk,other vegetables,rolls/buns,yogurt,root vegetables,pastry,citrus fruit,curd,hamburger meat,,,,,,,,,,
whole milk,rolls/buns,yogurt,bottled water,citrus fruit,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
whole milk,bottled water,newspapers,,,,,,,,,,,,,,,,
whole milk,rolls/buns,yogurt,bottled water,bottled beer,fruit/vegetable juice,napkins,chocolate,chicken,,,,,,,,,,
whole milk,dessert,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,tropical fruit,shopping bags,cream cheese,,,,,,,,,,,,,,
bottled water,citrus fruit,curd,napkins,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
rolls/buns,canned beer,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,pip fruit,sugar,,,,,,,,,,,,,,,
whole milk,bottled beer,whipped/sour cream,pork,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
whole milk,other vegetables,yogurt,tropical fruit,citrus fruit,newspapers,pip fruit,long life bakery product,onions,,,,,,,,,,
newspapers,margarine,,,,,,,,,,,,,,,,,
root vegetables,chicken,UHT-milk,,,,,,,,,,,,,,,,
whole milk,other vegetables,soda,root vegetables,onions,,,,,,,,,,,,,,
whole milk,other vegetables,root vegetables,,,,,,,,,,,,,,,,
napkins,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,
rolls/buns,bottled water,pastry,whipped/sour cream,,,,,,,,,,,,,,,
cream cheese,,,,,,,,,,,,,,,,,,
root vegetables,citrus fruit,,,,,,,,,,,,,,,,,
whole milk,other vegetables,pastry,pip fruit,domestic eggs,,,,,,,,,,,,,,
other vegetables,rolls/buns,root vegetables,bottled beer,whipped/sour cream,beef,,,,,,,,,,,,,
yogurt,shopping bags,pastry,fruit/vegetable juice,cream cheese,,,,,,,,,,,,,,
rolls/buns,sausage,bottled beer,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
domestic eggs,,,,,,,,,,,,,,,,,,
whole milk,other vegetables,yogurt,root vegetables,tropical fruit,sausage,citrus fruit,domestic eggs,butter,curd,beef,chicken,onions,,,,,,
bottled water,bottled beer,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
rolls/buns,yogurt,tropical fruit,brown bread,domestic eggs,chocolate,dessert,UHT-milk,,,,,,,,,,,
yogurt,curd,,,,,,,,,,,,,,,,,
pip fruit,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,
soda,fruit/vegetable juice,long life bakery product,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,
root vegetables,whipped/sour cream,domestic eggs,frankfurter,pork,,,,,,,,,,,,,,
whole milk,tropical fruit,napkins,white bread,long life bakery product,,,,,,,,,,,,,,
whole milk,brown bread,pork,cream cheese,,,,,,,,,,,,,,,
other vegetables,tropical fruit,shopping bags,chicken,,,,,,,,,,,,,,,
tropical fruit,pork,chicken,,,,,,,,,,,,,,,,
rolls/buns,soda,newspapers,,,,,,,,,,,,,,,,
newspapers,fruit/vegetable juice,,,,,,,,,,,,,,,,,
soda,yogurt,sausage,citrus fruit,brown bread,margarine,beef,napkins,long life bakery product,hygiene articles,,,,,,,,,
soda,tropical fruit,sausage,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,
other vegetables,sausage,bottled beer,whipped/sour cream,brown bread,frankfurter,margarine,,,,,,,,,,,,
citrus fruit,pip fruit,brown bread,butter,frozen vegetables,,,,,,,,,,,,,,
whole milk,rolls/buns,yogurt,bottled water,citrus fruit,beef,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,
whole milk,pastry,,,,,,,,,,,,,,,,,
whole milk,other vegetables,yogurt,newspapers,whipped/sour cream,margarine,frozen vegetables,berries,,,,,,,,,,,
citrus fruit,newspapers,,,,,,,,,,,,,,,,,
whole milk,other vegetables,root vegetables,pastry,newspapers,brown bread,,,,,,,,,,,,,
rolls/buns,shopping bags,canned beer,pip fruit,,,,,,,,,,,,,,,
waffles,berries,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
whole milk,sausage,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
root vegetables,citrus fruit,chicken,,,,,,,,,,,,,,,,
rolls/buns,sausage,citrus fruit,bottled beer,brown bread,curd,,,,,,,,,,,,,
rolls/buns,yogurt,tropical fruit,,,,,,,,,,,,,,,,
root vegetables,sugar,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
other vegetables,pork,white bread,,,,,,,,,,,,,,,,
tropical fruit,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
other vegetables,rolls/buns,root vegetables,sausage,canned beer,,,,,,,,,,,,,,
soda,bottled water,white bread,waffles,hamburger meat,,,,,,,,,,,,,,
rolls/buns,soda,yogurt,bottled water,frankfurter,cream cheese,,,,,,,,,,,,,
whole milk,rolls/buns,bottled beer,margarine,,,,,,,,,,,,,,,
pip fruit,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,canned beer,,,,,,,,,,,,,,,,
other vegetables,root vegetables,shopping bags,citrus fruit,newspapers,fruit/vegetable juice,whipped/sour cream,beef,napkins,dessert,,,,,,,,,
sausage,frozen vegetables,,,,,,,,,,,,,,,,,
whole milk,brown bread,margarine,pork,napkins,white bread,long life bakery product,berries,,,,,,,,,,,
other vegetables,root vegetables,sausage,newspapers,napkins,chocolate,,,,,,,,,,,,,
napkins,,,,,,,,,,,,,,,,,,
hamburger meat,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,
tropical fruit,,,,,,,,,,,,,,,,,,
rolls/buns,soda,shopping bags,sausage,napkins,onions,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,
whole milk,other vegetables,rolls/buns,soda,coffee,pork,napkins,,,,,,,,,,,,
other vegetables,margarine,butter,,,,,,,,,,,,,,,,
whole milk,rolls/buns,root vegetables,citrus fruit,bottled beer,pip fruit,coffee,pork,,,,,,,,,,,
whole milk,other vegetables,rolls/buns,yogurt,bottled water,root vegetables,tropical fruit,bottled beer,whipped/sour cream,margarine,pork,beef,frozen vegetables,waffles,sugar,hygiene articles,,,
,,,,,,,,,,,,,,,,,,
whole milk,pastry,beef,,,,,,,,,,,,,,,,
whole milk,pip fruit,domestic eggs,,,,,,,,,,,,,,,,
rolls/buns,soda,yogurt,cream cheese,berries,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
whole milk,other vegetables,yogurt,tropical fruit,fruit/vegetable juice,domestic eggs,napkins,cream cheese,sugar,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,
other vegetables,root vegetables,coffee,napkins,chicken,hygiene articles,,,,,,,,,,,,,
whole milk,shopping bags,newspapers,chocolate,UHT-milk,,,,,,,,,,,,,,
domestic eggs,butter,waffles,UHT-milk,,,,,,,,,,,,,,,
pip fruit,brown bread,,,,,,,,,,,,,,,,,
rolls/buns,root vegetables,sausage,newspapers,frankfurter,,,,,,,,,,,,,,
other vegetables,yogurt,whipped/sour cream,white bread,,,,,,,,,,,,,,,
whole milk,other vegetables,root vegetables,beef,,,,,,,,,,,,,,,
whole milk,other vegetables,bottled water,root vegetables,citrus fruit,bottled beer,pip fruit,butter,onions,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,
whole milk,other vegetables,root vegetables,tropical fruit,bottled beer,pip fruit,brown bread,domestic eggs,,,,,,,,,,,
rolls/buns,sausage,pastry,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,
rolls/buns,root vegetables,pastry,newspapers,brown bread,beef,napkins,,,,,,,,,,,,
rolls/buns,soda,newspapers,waffles,,,,,,,,,,,,,,,
shopping bags,coffee,dessert,hamburger meat,,,,,,,,,,,,,,,
other vegetables,root vegetables,tropical fruit,whipped/sour cream,butter,long life bakery product,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
whole milk,other vegetables,rolls/buns,bottled water,sausage,citrus fruit,frankfurter,pork,,,,,,,,,,,
rolls/buns,beef,,,,,,,,,,,,,,,,,
whole milk,soda,sugar,berries,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
soda,chocolate,,,,,,,,,,,,,,,,,
whole milk,bottled water,,,,,,,,,,,,,,,,,
whole milk,whipped/sour cream,coffee,pork,chicken,,,,,,,,,,,,,,
whole milk,soda,yogurt,bottled water,newspapers,fruit/vegetable juice,brown bread,butter,long life bakery product,,,,,,,,,,
pastry,brown bread,long life bakery product,,,,,,,,,,,,,,,,
whole milk,rolls/buns,yogurt,citrus fruit,frankfurter,butter,frozen vegetables,,,,,,,,,,,,
whole milk,soda,bottled water,frankfurter,margarine,,,,,,,,,,,,,,
whole milk,other vegetables,shopping bags,pip fruit,whipped/sour cream,curd,napkins,,,,,,,,,,,,
whole milk,soda,sausage,fruit/vegetable juice,whipped/sour cream,butter,chocolate,chicken,berries,,,,,,,,,,
hygiene articles,,,,,,,,,,,,,,,,,,
whole milk,root vegetables,brown bread,domestic eggs,frankfurter,butter,curd,,,,,,,,,,,,
whole milk,citrus fruit,newspapers,whipped/sour cream,domestic eggs,,,,,,,,,,,,,,
soda,tropical fruit,domestic eggs,,,,,,,,,,,,,,,,
other vegetables,citrus fruit,chicken,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,
shopping bags,waffles,long life bakery product,berries,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
other vegetables,soda,whipped/sour cream,butter,hamburger meat,,,,,,,,,,,,,,
yogurt,curd,,,,,,,,,,,,,,,,,
rolls/buns,brown bread,,,,,,,,,,,,,,,,,
waffles,,,,,,,,,,,,,,,,,,
other vegetables,newspapers,beef,,,,,,,,,,,,,,,,
beef,,,,,,,,,,,,,,,,,,
bottled beer,butter,,,,,,,,,,,,,,,,,
soda,sausage,fruit/vegetable juice,domestic eggs,napkins,frozen vegetables,,,,,,,,,,,,,
yogurt,sausage,citrus fruit,pip fruit,fruit/vegetable juice,brown bread,domestic eggs,frankfurter,onions,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,
napkins,UHT-milk,,,,,,,,,,,,,,,,,
rolls/buns,soda,tropical fruit,shopping bags,sausage,,,,,,,,,,,,,,
cream cheese,,,,,,,,,,,,,,,,,,
shopping bags,bottled beer,,,,,,,,,,,,,,,,,
rolls/buns,newspapers,fruit/vegetable juice,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,newspapers,chocolate,salty snack,,,,,,,,,,,,,,
whole milk,other vegetables,yogurt,root vegetables,sausage,pastry,pip fruit,curd,beef,white bread,cream cheese,,,,,,,,
rolls/buns,tropical fruit,whipped/sour cream,frozen vegetables,salty snack,,,,,,,,,,,,,,
whole milk,bottled water,butter,curd,beef,,,,,,,,,,,,,,
rolls/buns,shopping bags,sausage,chocolate,,,,,,,,,,,,,,,
tropical fruit,,,,,,,,,,,,,,,,,,
other vegetables,root vegetables,domestic eggs,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,
yogurt,margarine,beef,,,,,,,,,,,,,,,,
fruit/vegetable juice,,,,,,,,,,,,,,,,,,
whole milk,pastry,newspapers,sugar,,,,,,,,,,,,,,,
whole milk,other vegetables,tropical fruit,chocolate,frozen vegetables,chicken,,,,,,,,,,,,,
rolls/buns,soda,,,,,,,,,,,,,,,,,
other vegetables,root vegetables,,,,,,,,,,,,,,,,,
rolls/buns,bottled water,shopping bags,sausage,frankfurter,,,,,,,,,,,,,,
whole milk,other vegetables,rolls/buns,yogurt,tropical fruit,citrus fruit,butter,curd,,,,,,,,,,,
rolls/buns,soda,yogurt,bottled water,pastry,canned beer,fruit/vegetable juice,margarine,,,,,,,,,,,
other vegetables,rolls/buns,yogurt,bottled water,sausage,newspapers,pip fruit,domestic eggs,,,,,,,,,,,
soda,pastry,,,,,,,,,,,,,,,,,
rolls/buns,soda,bottled water,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,pork,curd,beef,chicken,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
other vegetables,rolls/buns,yogurt,shopping bags,fruit/vegetable juice,butter,chocolate,chicken,white bread,hamburger meat,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,
pork,white bread,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,
whole milk,bottled water,curd,,,,,,,,,,,,,,,,
soda,napkins,chocolate,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,
whole milk,canned beer,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,
whole milk,tropical fruit,citrus fruit,domestic eggs,margarine,curd,dessert,sugar,,,,,,,,,,,
beef,,,,,,,,,,,,,,,,,,
root vegetables,citrus fruit,frankfurter,chicken,,,,,,,,,,,,,,,
whole milk,other vegetables,pastry,brown bread,pork,sugar,,,,,,,,,,,,,
rolls/buns,yogurt,bottled water,shopping bags,canned beer,,,,,,,,,,,,,,
canned beer,butter,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,
salty snack,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,
beef,,,,,,,,,,,,,,,,,,
other vegetables,bottled water,butter,beef,napkins,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
whole milk,yogurt,newspapers,curd,,,,,,,,,,,,,,,
rolls/buns,beef,chicken,,,,,,,,,,,,,,,,
other vegetables,brown bread,pork,,,,,,,,,,,,,,,,
soda,shopping bags,pastry,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
whole milk,other vegetables,fruit/vegetable juice,,,,,,,,,,,,,,,,
soda,shopping bags,pastry,citrus fruit,pip fruit,brown bread,domestic eggs,frankfurter,napkins,frozen vegetables,white bread,salty snack,long life bakery product,dessert,,,,,
pastry,canned beer,salty snack,long life bakery product,,,,,,,,,,,,,,,
rolls/buns,soda,sausage,whipped/sour cream,beef,,,,,,,,,,,,,,
rolls/buns,soda,shopping bags,citrus fruit,bottled beer,newspapers,margarine,sugar,,,,,,,,,,,
tropical fruit,shopping bags,,,,,,,,,,,,,,,,,
salty snack,,,,,,,,,,,,,,,,,,
whole milk,bottled beer,newspapers,,,,,,,,,,,,,,,,
pastry,coffee,waffles,,,,,,,,,,,,,,,,
